batch_index,direction,level,category,broken_idx,dist_traveled_50,ret_10,ret_20,ret_50
462,1,1.0988099575042725,missed,20829,0.00037004249572758496,-0.0009699575042725339,-0.0008599575042724794,-0.0009099575042723629
463,1,1.0977699756622314,matched,20865,0.008760024337768568,7.002433776848171e-05,0.0007500243377684956,0.0038300243377684673
464,1,1.1001700162887573,matched,20987,0.000319983711242644,-0.0019800162887573247,-0.0002400162887572499,-0.005480016288757383
465,-1,1.0954999923706055,matched,21015,0.0025699923706055117,0.0006299923706054589,0.0008099923706055279,0.002399992370605508
466,-1,1.0943299531936646,matched,21042,0.0017199531936644696,3.9953193664565845e-05,0.0009599531936645977,-0.0007300468063353716
467,-1,1.0939699411392212,matched,21051,0.0037499411392212245,0.0008999411392212053,0.0003099411392211149,0.0033899411392210865
468,-1,1.0903199911117554,missed,21147,0.0002699911117554077,-0.00042000888824467175,-0.0002900088882447083,-0.0027400088882445495
469,1,1.0917400121688843,matched,21170,0.0035099878311157795,-0.0005600121688842385,0.00030998783111568784,0.0009599878311157273
470,1,1.0905100107192993,matched,21246,0.002949989280700782,0.00012998928070073745,0.0009299892807006493,0.0012199892807007728
471,1,1.0911799669265747,matched,21260,0.0022800330734253915,0.00022003307342521872,0.0011700330734252251,-0.00028996692657479173
472,1,1.0917999744415283,missed,21266,0.0016600255584717782,0.0010300255584716478,-0.00010997444152827107,-0.0037099744415283187
473,-1,1.0896400213241577,matched,21305,0.0035000213241576095,0.0013100213241576952,0.0017500213241576912,0.003310021324157697
474,-1,1.0871599912643433,matched,21337,0.0010199912643431563,-0.0002600087356567915,0.00033999126434336446,-0.00020000873565684252
475,1,1.0869200229644775,matched,21361,0.004929977035522448,0.000999977035522459,0.0017299770355223565,-0.0009800229644776337
476,1,1.087399959564209,matched,21431,0.0019800404357910306,-0.00014995956420893464,0.0016400404357910237,-5.995956420901116e-05
477,-1,1.0882099866867065,matched,21453,0.003699986686706458,0.0003499866867064938,0.0017899866867066017,0.0009799866867066243
478,-1,1.0864399671554565,matched,21469,0.001929967155456458,-0.0011400328445434482,0.000889967155456528,-0.0005900328445433978
479,1,1.0878599882125854,matched,21529,0.003510011787414502,-0.0003299882125853415,0.0002500117874144614,0.002610011787414601
480,1,1.0883699655532837,matched,21558,0.00300003444671626,-5.9965553283580775e-05,0.001400034446716214,0.001340034446716265
481,-1,1.0893800258636475,matched,21582,0.0018400258636475098,0.0005900258636475364,-0.000559974136352448,-0.001239974136352462
482,1,1.090149998664856,matched,21630,0.00290000133514412,0.0006200013351440603,0.0011500013351439797,-0.003539998664855881
483,1,1.0909500122070312,matched,21634,0.002099987792968827,-6.00122070313347e-05,0.0016099877929687256,-0.0058300122070311655
484,1,1.0853400230407715,matched,21726,0.0018099769592285764,0.00038997695922859954,0.00026997695922847953,-0.002570023040771474
485,1,1.0857499837875366,matched,21739,0.0014000162124634397,-0.0001399837875366572,-0.003319983787536618,0.00031001621246340427
486,1,1.0866600275039673,matched,21817,0.0010099724960326295,0.0003099724960327066,0.0004099724960326956,-0.0011900275039673502
487,-1,1.0858500003814697,matched,21843,0.004430000381469679,-0.0012399996185301632,-0.0004599996185303823,0.0033000003814698253
488,-1,1.0852199792861938,matched,21855,0.004719979286193832,-0.00036002071380614176,0.0017299792861937835,0.004289979286193901
489,-1,1.0814199447631836,matched,21890,0.0029799447631835285,-0.000960055236816304,0.00027994476318360384,0.002889944763183605
490,-1,1.0805000066757202,matched,21909,0.003890006675720148,0.0006400066757201728,0.0017900066757201571,0.0015000066757202557
491,1,1.0814199447631836,matched,22087,0.0024100552368164774,-0.0007799447631835488,0.00024005523681647212,0.001820055236816387
492,-1,1.080839991569519,matched,22142,0.0026199915695190867,-0.00016000843048091795,0.0015999915695190658,-0.007440008430480871
493,-1,1.086709976196289,matched,22210,0.0011999761962890876,-0.00022002380371088925,9.97619628906321e-06,-0.001740023803710855
494,-1,1.0863399505615234,matched,22220,0.0008299505615234626,-0.0008000494384765577,-0.0003100494384764563,-0.006040049438476469
495,1,1.0893700122833252,matched,22251,0.005179987716674717,0.0030299877166748423,0.0036299877166747763,0.003579987716674893
496,-1,1.0918300151824951,matched,22274,0.0005000151824952059,-0.000519984817504815,-0.0008999848175048619,0.00030001518249522796
497,1,1.0845099687576294,matched,22396,0.0036700312423705306,-0.00040996875762933094,0.00019003124237060298,0.0021800312423705392
498,-1,1.0837600231170654,matched,22417,0.005750023117065517,-0.0019999768829346287,-0.0011299768829344803,0.005050023117065372
499,1,1.0782099962234497,matched,22497,0.0026800037765501994,5.00037765502892e-05,0.0012800037765503536,0.0007600037765502776
500,-1,1.0795400142669678,matched,22544,0.0012000142669676972,-6.998573303218514e-05,-5.9985733032119626e-05,0.0009100142669677957
501,-1,1.0792499780654907,matched,22572,0.0050599780654907445,-0.00012002193450921794,0.00014997806549077453,0.0036999780654907166
502,-1,1.0780600309371948,matched,22609,0.007440030937194919,0.0013700309371948993,0.002510030937194818,0.005360030937194837
503,-1,1.0719300508499146,matched,22682,0.0006100508499145008,-0.0006199491500853416,-0.00015994915008543664,-0.001569949150085348
504,1,1.0736099481582642,matched,22703,0.001280051841735741,-0.0006999481582641298,0.00018005184173586208,-0.0008099481582641843
505,-1,1.072510004043579,matched,22737,0.002040004043579069,0.0004100040435790486,-0.00021999595642085978,-0.00027999595642080877
506,1,1.072759985923767,matched,22783,0.00042001407623293296,0.00010001407623283498,-0.0007899859237670004,-0.0021399859237671848
507,-1,1.0715399980545044,matched,22804,0.0029299980545043347,0.0004199980545043225,0.0004599980545043625,0.0017699980545042848
508,-1,1.0707099437713623,matched,22819,0.002099943771362245,0.0001899437713623886,0.00039994377136221004,0.000919943771362286
509,-1,1.0704100131988525,matched,22826,0.0018000131988524792,0.0010300131988525418,-0.00021998680114743152,0.0003200131988525534
510,-1,1.070770025253296,matched,22908,0.0013500252532958612,0.0009000252532957997,-0.0018699747467041394,-0.0003199747467041991
511,-1,1.0722399950027466,matched,23014,0.0006899950027465795,0.00012999500274668563,-0.00271000499725349,-0.0027200049972533336
512,1,1.075219988822937,matched,23068,0.0016600111770630477,-0.00011998882293706714,-0.0013499888229369095,-0.004489988822937052
513,-1,1.0737299919128418,matched,23087,0.0031799919128419063,-0.00022000808715816333,0.001809991912841813,0.001209991912841879
514,-1,1.07122004032135,matched,23113,0.0006700403213502071,-0.00010995967864979583,-0.0005499596786497918,-0.004019959678649876
515,-1,1.070870041847229,missed,23115,0.00032004184722911333,-0.0005199581527710606,-0.0023799581527710334,-0.005029958152771075
516,1,1.0734399557113647,matched,23145,0.003030044288635292,0.002130044288635169,0.0026200442886352704,8.004428863528368e-05
517,-1,1.0744400024414062,matched,23182,0.0033700024414062835,0.00011000244140624282,0.0012700024414062927,-0.0003299975585937531
518,-1,1.073490023612976,matched,23197,0.0024200236129761077,0.0004900236129761204,-0.000299976387023948,0.0003000236129759859
519,1,1.0734200477600098,matched,23258,0.001799952239990299,0.0008899522399903326,0.0015899522399902555,-0.004110047760009783
520,-1,1.073240041732788,matched,23293,0.010100041732788112,4.1732788114146047e-08,0.007320041732788107,0.009110041732788066
521,-1,1.065500020980835,matched,23321,0.002360020980834987,-0.00037997901916497767,0.0016300209808348676,0.001560020980834853
522,1,1.0646799802780151,matched,23367,0.0022500197219847973,-0.0005299802780152074,-0.0003799802780151129,0.002100019721984925
523,1,1.0669300556182861,matched,23408,0.001859944381713774,-0.0003300556182861403,0.00029994438171376814,-0.00047005561828616926
524,1,1.066849946975708,matched,23467,0.003040053024292,-0.0009899469757079782,0.00015005302429194067,0.0023700530242920514
525,-1,1.0680500268936157,matched,23563,0.0005300268936156982,6.002689361572777e-05,-0.0007099731063842096,-0.0010299731063843076
526,1,1.069540023803711,matched,23586,0.002269976196288992,0.0011199761962890076,-0.0008400238037109542,-0.0018500238037109096
527,-1,1.068310022354126,matched,23606,0.0007600223541259776,0.00027002235412587616,0.0003900223541259962,-0.00022997764587406877
528,1,1.0686099529266357,matched,23647,0.004120047073364219,-0.0007099529266356708,-0.0004099529266357038,0.0031700470733642128
529,1,1.0727299451828003,matched,23705,0.0009700548171998058,0.00029005481719979187,-0.006859945182800198,-0.009289945182800352
530,-1,1.0627700090408325,matched,23746,0.0011300090408326025,-0.0007899909591675414,-0.002269990959167467,-0.0034599909591674916
531,1,1.0654699802398682,matched,23767,0.0018900197601319224,-0.00024998023986810836,-0.0019599802398682087,0.0002900197601318766
532,1,1.066140055656433,matched,23794,0.001219944343566981,-0.00011005565643307236,0.0002299443435669346,-0.0009800556564329987
533,-1,1.065310001373291,matched,23837,0.003820001373290971,0.0001600013732909744,-2.9998626708938048e-05,-0.000769998626708901
534,1,1.0660699605941772,matched,23887,0.0011100394058227714,-0.0005099605941771834,-0.0013699605941772663,-0.0016599605941771678
535,-1,1.0631500482559204,matched,23962,0.005620048255920329,-0.0008899517440796867,0.003430048255920415,0.0038800482559204763
536,-1,1.0585399866104126,matched,24025,0.001539986610412658,-0.0008300133895873252,-0.00013001338958740227,-0.0010500133895874342
537,-1,1.0580500364303589,matched,24035,0.0010500364303589471,-0.00044996356964110973,0.00028003643035878767,-0.0005799635696410732
538,1,1.0602999925613403,matched,24070,0.0006100074386596877,-0.0010999925613404127,-0.003129992561340389,-0.003409992561340225
539,-1,1.0561800003051758,matched,24122,0.000710000305175873,-0.0008499996948241328,0.0001800003051757315,-0.0003199996948242134
540,-1,1.0508400201797485,matched,24184,0.002030020179748515,5.002017974864437e-05,0.0003000201797485058,0.0003900201797484293
541,1,1.0518800020217896,matched,24252,0.006019997978210512,0.002159997978210537,0.001999997978210377,0.00436999797821036
542,1,1.0567200183868408,matched,24316,0.004979981613159268,-0.0005200183868407926,0.0012999816131591402,0.004789981613159133
543,1,1.0583300590515137,matched,24336,0.0033699409484864162,0.002679940948486337,0.0018599409484862939,-0.0012800590515136268
544,-1,1.0589900016784668,matched,24365,0.003250001678466896,0.0012200016784666978,0.0024800016784667367,0.0022300016784668752
545,-1,1.0570000410079956,matched,24380,0.0012600410079957047,0.0004900410079955453,-0.0003499589920044066,3.0041007995640356e-05
